N	eigenvalue	difference	twstat	p-value	effect.n
82	0.725177	-0.021651	1.919	0.0119101	571.576
83	0.714360	-0.010816	1.681	0.0175276	576.256
84	0.701183	-0.013177	1.126	0.0406445	580.885
85	0.695524	-0.005659	1.444	0.0253772	585.300
86	0.690222	-0.005303	1.815	0.0141276	589.941
87	0.682120	-0.008102	1.844	0.0134721	594.845
88	0.675349	-0.006771	2.032	0.00986208	599.839
89	0.662919	-0.012430	1.482	0.0239408	605.009
90	0.655996	-0.006924	1.606	0.0197539	609.959
91	0.646112	-0.009883	1.328	0.0302191	615.050
92	0.642438	-0.003675	1.860	0.0131337	620.064
93	0.636170	-0.006268	2.058	0.00943425	625.453
94	0.624106	-0.012063	1.448	0.0252287	631.038
95	0.618893	-0.005213	1.749	0.0157283	636.357
96	0.616451	-0.002443	2.454	0.00472309	641.932
97	0.606097	-0.010354	2.045	0.00963997	648.018
98	0.600846	-0.005251	2.344	0.00574508	653.951
99	0.586529	-0.014317	1.293	0.0318421	660.163
100	0.581393	-0.005136	1.546	0.021683	665.822
101	0.576919	-0.004473	1.905	0.0121892	671.726
102	0.568765	-0.008154	1.701	0.0169831	677.950
103	0.560911	-0.007855	1.516	0.0227348	684.141
104	0.550572	-0.010339	0.904	0.0554417	690.310
105	0.538070	-0.012502	-0.114	0.189693	696.178
106	0.534231	-0.003839	0.213	0.132545	701.477
107	0.527210	-0.007021	0.020	0.164514	707.066
108	0.522279	-0.004931	0.155	0.141635	712.610
109	0.513219	-0.009060	-0.419	0.256336	718.326
110	0.502897	-0.010322	-1.260	0.497134	723.743
111	0.496756	-0.006140	-1.432	0.552058	728.680
112	0.492820	-0.003936	-1.234	0.489089	733.570
113	0.488084	-0.004736	-1.177	0.471126	738.660
114	0.481540	-0.006544	-1.455	0.55933	743.860
115	0.478364	-0.003176	-1.141	0.459883	748.941
116	0.477220	-0.001144	-0.441	0.261825	754.312
117	0.471434	-0.005785	-0.579	0.296408	760.259
118	0.466332	-0.005102	-0.606	0.30354	766.195
119	0.463510	-0.002822	-0.206	0.208545	772.199
120	0.463310	-0.000200	0.719	0.071061	778.592
121	0.452670	-0.010640	-0.367	0.244034	785.800
122	0.438685	-0.013985	-2.207	0.781171	792.273
123	0.435914	-0.002771	-1.904	0.69826	797.438
124	0.429487	-0.006427	-2.340	0.813528	802.901
125	0.422279	-0.007207	-2.973	0.926993	808.107
126	0.419042	-0.003237	-2.821	0.905952	812.900
127	0.416877	-0.002165	-2.442	0.836383	817.872
128	0.416083	-0.000794	-1.756	0.65396	823.204
129	0.409000	-0.007083	-2.395	0.826093	829.160
130	0.408535	-0.000465	-1.638	0.617235	834.681
131	0.400517	-0.008019	-2.510	0.850751	840.903
132	0.394949	-0.005567	-2.898	0.917175	846.486
133	0.392294	-0.002655	-2.661	0.879618	851.823
134	0.388740	-0.003554	-2.623	0.872681	857.430
135	0.386189	-0.002550	-2.360	0.818	863.146
136	0.381544	-0.004645	-2.577	0.863953	869.169
137	0.379201	-0.002343	-2.274	0.79769	875.086
138	0.377062	-0.002140	-1.912	0.700509	881.355
139	0.367731	-0.009331	-3.270	0.958032	888.044
140	0.365930	-0.001801	-2.885	0.915359	893.592
141	0.364391	-0.001540	-2.422	0.831922	899.564
142	0.359048	-0.005343	-2.884	0.915152	906.052
143	0.356367	-0.002681	-2.714	0.888781	912.194
144	0.350132	-0.006234	-3.445	0.970807	918.584
145	0.343754	-0.006378	-4.265	0.996462	924.362
146	0.340733	-0.003021	-4.269	0.996502	929.436
147	0.335964	-0.004769	-4.737	0.999254	934.568
148	0.333763	-0.002201	-4.560	0.998618	939.316
149	0.330476	-0.003287	-4.668	0.999049	944.289
150	0.327670	-0.002805	-4.660	0.999021	949.216
151	0.323906	-0.003765	-4.919	0.999619	954.208
152	0.318110	-0.005796	-5.754	0.99999	959.002
153	0.314024	-0.004086	-6.168	0.999999	963.025
154	0.311928	-0.002096	-6.053	0.999998	966.683
155	0.308298	-0.003630	-6.369	1	970.487
156	0.306342	-0.001956	-6.232	0.999999	974.012
157	0.305250	-0.001092	-5.847	0.999994	977.705
158	0.299790	-0.005460	-6.704	1	981.825
159	0.298339	-0.001450	-6.447	1	985.106
160	0.296851	-0.001489	-6.194	0.999999	988.676
161	0.292245	-0.004606	-6.851	1	992.543
162	0.291169	-0.001075	-6.497	1	995.753
163	0.283713	-0.007457	-8.040	1	999.361
164	0.281595	-0.002118	-8.054	1	1001.380
165	0.280615	-0.000980	-7.727	1	1003.390
166	0.279080	-0.001535	-7.558	1	1005.745
167	0.275270	-0.003809	-8.084	1	1008.289
168	0.272261	-0.003009	-8.392	1	1010.280
169	0.270439	-0.001822	-8.348	1	1011.946
170	0.267332	-0.003108	-8.708	1	1013.657
171	0.266747	-0.000585	-8.293	1	1014.977
172	0.264250	-0.002497	-8.469	1	1016.741
173	0.261785	-0.002465	-8.647	1	1018.309
174	0.260696	-0.001089	-8.395	1	1019.674
175	0.257942	-0.002754	-8.672	1	1021.313
176	0.257300	-0.000642	-8.280	1	1022.633
177	0.256427	-0.000873	-7.949	1	1024.392
178	0.251917	-0.004510	-8.802	1	1026.535
179	0.250640	-0.001277	-8.629	1	1027.679
180	0.248817	-0.001823	-8.633	1	1029.011
181	0.246935	-0.001882	-8.660	1	1030.327
182	0.246661	-0.000275	-8.151	1	1031.598
183	0.242836	-0.003825	-8.825	1	1033.476
184	0.241793	-0.001043	-8.585	1	1034.521
185	0.240197	-0.001596	-8.528	1	1035.844
186	0.238872	-0.001325	-8.378	1	1037.224
187	0.236782	-0.002090	-8.490	1	1038.781
188	0.231157	-0.005625	-9.844	1	1040.182
189	0.229255	-0.001902	-9.956	1	1039.860
190	0.228005	-0.001250	-9.846	1	1039.361
191	0.226768	-0.001237	-9.730	1	1038.958
192	0.226567	-0.000201	-9.243	1	1038.661
193	0.224094	-0.002473	-9.549	1	1038.953
194	0.222844	-0.001250	-9.434	1	1038.811
195	0.222184	-0.000660	-9.102	1	1038.782
196	0.220186	-0.001998	-9.245	1	1039.160
197	0.219746	-0.000439	-8.828	1	1039.309
198	0.215498	-0.004249	-9.792	1	1039.997
199	0.214202	-0.001295	-9.715	1	1039.322
200	0.212599	-0.001603	-9.751	1	1038.702
201	0.212524	-0.000076	-9.224	1	1037.983
202	0.208163	-0.004361	-10.276	1	1037.956
203	0.207439	-0.000724	-10.013	1	1036.403
204	0.205944	-0.001495	-10.032	1	1035.154
205	0.204763	-0.001180	-9.935	1	1033.817
206	0.203235	-0.001528	-9.968	1	1032.556
207	0.202885	-0.000350	-9.557	1	1031.184
208	0.199895	-0.002990	-10.141	1	1030.353
209	0.199319	-0.000576	-9.825	1	1028.597
210	0.196444	-0.002875	-10.385	1	1027.239
211	0.195516	-0.000928	-10.218	1	1024.976
212	0.194009	-0.001507	-10.271	1	1022.884
213	0.191959	-0.002050	-10.540	1	1020.634
214	0.191138	-0.000821	-10.343	1	1017.896
215	0.190152	-0.000986	-10.204	1	1015.372
216	0.187851	-0.002300	-10.579	1	1012.976
217	0.186432	-0.001419	-10.624	1	1009.912
218	0.185059	-0.001373	-10.654	1	1006.685
219	0.183948	-0.001111	-10.584	1	1003.313
220	0.183045	-0.000903	-10.430	1	999.952
221	0.182193	-0.000852	-10.252	1	996.735
222	0.181520	-0.000673	-9.996	1	993.707
223	0.179474	-0.002046	-10.284	1	991.001
224	0.178229	-0.001245	-10.263	1	987.716
225	0.176550	-0.001679	-10.420	1	984.360
226	0.175491	-0.001058	-10.333	1	980.633
227	0.173588	-0.001904	-10.589	1	976.938
228	0.172449	-0.001139	-10.545	1	972.695
229	0.170998	-0.001451	-10.630	1	968.404
230	0.170384	-0.000613	-10.377	1	963.845
231	0.168864	-0.001520	-10.487	1	959.598
232	0.167026	-0.001838	-10.735	1	955.030
233	0.165608	-0.001418	-10.822	1	949.897
234	0.164476	-0.001131	-10.796	1	944.475
235	0.164411	-0.000065	-10.330	1	938.958
236	0.161830	-0.002581	-10.887	1	934.134
237	0.161537	-0.000293	-10.522	1	928.163
238	0.160297	-0.001240	-10.536	1	922.702
239	0.159156	-0.001141	-10.511	1	917.065
240	0.158727	-0.000429	-10.190	1	911.322
241	0.157590	-0.001137	-10.153	1	906.028
242	0.157445	-0.000145	-9.701	1	900.649
243	0.155771	-0.001675	-9.871	1	896.002
244	0.154855	-0.000916	-9.733	1	890.857
245	0.154322	-0.000533	-9.429	1	885.830
246	0.151933	-0.002389	-9.894	1	881.265
247	0.150729	-0.001204	-9.884	1	875.569
248	0.149403	-0.001326	-9.927	1	869.718
249	0.148014	-0.001389	-10.001	1	863.597
250	0.147382	-0.000632	-9.759	1	857.137
251	0.145798	-0.001585	-9.912	1	850.999
252	0.144302	-0.001496	-10.036	1	844.343
253	0.142997	-0.001305	-10.086	1	837.224
254	0.142162	-0.000835	-9.941	1	829.794
255	0.141231	-0.000931	-9.831	1	822.469
256	0.140848	-0.000383	-9.486	1	815.173
257	0.138837	-0.002011	-9.816	1	808.439
258	0.137973	-0.000863	-9.677	1	800.738
259	0.136358	-0.001616	-9.853	1	793.126
260	0.135142	-0.001215	-9.868	1	784.885
261	0.134469	-0.000674	-9.656	1	776.374
262	0.133283	-0.001186	-9.652	1	768.114
263	0.132385	-0.000898	-9.528	1	759.618
264	0.131891	-0.000494	-9.228	1	751.168
265	0.129351	-0.002540	-9.780	1	743.191
266	0.128413	-0.000938	-9.683	1	733.622
267	0.127829	-0.000584	-9.434	1	724.019
268	0.127496	-0.000333	-9.069	1	714.752
269	0.125870	-0.001627	-9.231	1	706.127
270	0.125741	-0.000128	-8.773	1	696.810
271	0.124311	-0.001431	-8.839	1	688.394
272	0.122121	-0.002190	-9.227	1	679.511
273	0.121324	-0.000797	-9.056	1	669.305
274	0.120833	-0.000491	-8.749	1	659.245
275	0.120048	-0.000785	-8.550	1	649.696
276	0.118563	-0.001485	-8.631	1	640.379
277	0.118029	-0.000534	-8.325	1	630.505
278	0.116066	-0.001963	-8.593	1	621.168
279	0.115198	-0.000868	-8.427	1	610.716
280	0.113994	-0.001204	-8.390	1	600.393
281	0.113196	-0.000798	-8.187	1	589.818
282	0.112816	-0.000380	-7.803	1	579.479
283	0.112047	-0.000769	-7.554	1	569.948
284	0.110920	-0.001127	-7.437	1	560.824
285	0.109243	-0.001677	-7.537	1	551.687
286	0.107358	-0.001885	-7.729	1	541.804
287	0.106249	-0.001109	-7.622	1	530.861
288	0.105621	-0.000628	-7.317	1	519.837
289	0.105159	-0.000462	-6.928	1	509.407
290	0.104756	-0.000402	-6.487	1	499.910
291	0.104192	-0.000565	-6.078	0.999998	491.610
292	0.102589	-0.001603	-6.048	0.999998	484.480
293	0.101921	-0.000668	-5.647	0.999984	476.975
294	0.099725	-0.002195	-5.820	0.999993	470.725
295	0.097785	-0.001940	-5.914	0.999996	463.149
296	0.095966	-0.001819	-5.974	0.999997	454.565
297	0.093199	-0.002767	-6.421	1	445.098
298	0.092474	-0.000724	-6.098	0.999998	432.969
299	0.089850	-0.002625	-6.499	1	421.638
300	0.087635	-0.002214	-6.773	1	407.807
301	0.085902	-0.001733	-6.878	1	392.130
302	0.085261	-0.000641	-6.572	1	375.375
303	0.082677	-0.002584	-6.970	1	359.249
304	0.081585	-0.001092	-6.839	1	340.872
305	0.081269	-0.000317	-6.420	1	322.439
306	0.080411	-0.000858	-6.161	0.999999	305.087
307	0.078681	-0.001731	-6.180	0.999999	288.167
308	0.078189	-0.000491	-5.781	0.999992	270.512
309	0.076409	-0.001780	-5.768	0.999991	253.893
310	0.075841	-0.000568	-5.365	0.999939	236.635
311	0.073091	-0.002751	-5.595	0.999979	220.452
312	0.072905	-0.000186	-5.070	0.99979	202.575
313	0.070477	-0.002427	-5.141	0.999842	186.309
314	0.068667	-0.001810	-5.033	0.999756	169.041
315	0.067179	-0.001488	-4.819	0.999445	151.646
316	0.066780	-0.000399	-4.304	0.996856	134.605
317	0.066132	-0.000647	-3.793	0.987021	119.155
318	0.064600	-0.001533	-3.411	0.968593	105.337
319	0.062582	-0.002017	NA	NA	NA
320	0.058975	-0.003607	NA	NA	NA
321	0.056990	-0.001985	NA	NA	NA
322	0.052579	-0.004411	NA	NA	NA
323	0.046995	-0.005584	NA	NA	NA
324	0.045810	-0.001185	NA	NA	NA
325	0.043313	-0.002497	NA	NA	NA
326	0.025281	-0.018033	NA	NA	NA
327	0.012392	-0.012889	NA	NA	NA
