N	eigenvalue	difference	twstat	p-value	effect.n
108	0.483066	-0.003452	1.149	0.0393201	619.717
109	0.478108	-0.004957	1.310	0.03104	625.167
110	0.472337	-0.005772	1.322	0.0304862	630.806
111	0.469063	-0.003273	1.778	0.0150089	636.542
112	0.465430	-0.003634	2.185	0.007587	642.667
113	0.459107	-0.006323	2.101	0.00876166	649.165
114	0.453380	-0.005726	2.109	0.00864577	655.717
115	0.448843	-0.004538	2.332	0.00586814	662.386
116	0.440318	-0.008524	1.770	0.0151868	669.326
117	0.434213	-0.006105	1.634	0.018895	675.989
118	0.430413	-0.003800	1.940	0.0115079	682.669
119	0.419724	-0.010689	0.834	0.0610333	689.682
120	0.412221	-0.007504	0.297	0.120243	696.014
121	0.402807	-0.009414	-0.696	0.327889	702.065
122	0.396849	-0.005957	-1.027	0.424593	707.503
123	0.393145	-0.003705	-0.903	0.387026	712.788
124	0.392906	-0.000239	-0.019	0.171516	718.241
125	0.383427	-0.009479	-1.144	0.46075	724.425
126	0.380704	-0.002724	-0.833	0.366715	729.871
127	0.372380	-0.008323	-1.792	0.664733	735.629
128	0.367765	-0.004616	-1.966	0.716078	740.759
129	0.361020	-0.006745	-2.659	0.879234	745.832
130	0.356466	-0.004555	-2.886	0.915491	750.461
131	0.349483	-0.006982	-3.716	0.984306	754.984
132	0.346660	-0.002823	-3.599	0.979292	758.952
133	0.343931	-0.002729	-3.460	0.971709	763.057
134	0.342376	-0.001555	-3.031	0.93406	767.318
135	0.337194	-0.005182	-3.487	0.973363	771.962
136	0.336647	-0.000547	-2.813	0.904693	776.314
137	0.333350	-0.003297	-2.805	0.903532	781.253
138	0.330335	-0.003015	-2.733	0.892046	786.266
139	0.324615	-0.005720	-3.369	0.965728	791.407
140	0.323293	-0.001323	-2.896	0.916902	796.097
141	0.321157	-0.002136	-2.619	0.87196	801.240
142	0.319251	-0.001906	-2.271	0.797101	806.690
143	0.314047	-0.005205	-2.807	0.903895	812.520
144	0.311437	-0.002610	-2.673	0.881754	817.964
145	0.305768	-0.005669	-3.390	0.967169	823.603
146	0.304120	-0.001648	-3.029	0.933921	828.687
147	0.300656	-0.003464	-3.171	0.949081	834.161
148	0.299056	-0.001600	-2.794	0.901834	839.583
149	0.293314	-0.005742	-3.605	0.979599	845.428
150	0.291048	-0.002266	-3.455	0.971415	850.602
151	0.286087	-0.004961	-4.102	0.994304	855.985
152	0.283271	-0.002816	-4.154	0.995082	860.833
153	0.279891	-0.003380	-4.386	0.997564	865.695
154	0.278804	-0.001087	-3.938	0.991064	870.398
155	0.274519	-0.004285	-4.459	0.99807	875.591
156	0.270255	-0.004264	-5.011	0.999733	880.344
157	0.268098	-0.002156	-4.937	0.999645	884.620
158	0.266391	-0.001707	-4.724	0.999217	889.017
159	0.262576	-0.003816	-5.181	0.999866	893.676
160	0.259267	-0.003308	-5.506	0.999968	897.934
161	0.258137	-0.001130	-5.144	0.999844	901.916
162	0.254315	-0.003823	-5.655	0.999984	906.305
163	0.252567	-0.001748	-5.512	0.999969	910.221
164	0.247858	-0.004709	-6.359	1	914.326
165	0.246692	-0.001166	-6.060	0.999998	917.603
166	0.245354	-0.001338	-5.808	0.999993	921.216
167	0.242466	-0.002888	-6.082	0.999998	925.128
168	0.239983	-0.002483	-6.236	0.999999	928.788
169	0.238078	-0.001905	-6.201	0.999999	932.318
170	0.235178	-0.002899	-6.521	1	935.916
171	0.232854	-0.002324	-6.658	1	939.199
172	0.231000	-0.001854	-6.639	1	942.359
173	0.229209	-0.001791	-6.602	1	945.563
174	0.226049	-0.003159	-7.066	1	948.833
175	0.225742	-0.000307	-6.512	1	951.609
176	0.223699	-0.002043	-6.577	1	955.029
177	0.220719	-0.002980	-6.999	1	958.401
178	0.218851	-0.001868	-7.030	1	961.309
179	0.215349	-0.003502	-7.686	1	964.197
180	0.214884	-0.000466	-7.224	1	966.336
181	0.211097	-0.003787	-8.017	1	969.022
182	0.210173	-0.000924	-7.747	1	970.784
183	0.206665	-0.003508	-8.474	1	972.861
184	0.206388	-0.000277	-7.975	1	974.079
185	0.204730	-0.001658	-8.000	1	975.879
186	0.203488	-0.001242	-7.865	1	977.645
187	0.203176	-0.000312	-7.356	1	979.573
188	0.200898	-0.002279	-7.616	1	982.139
189	0.198687	-0.002211	-7.867	1	984.380
190	0.197801	-0.000886	-7.594	1	986.299
191	0.194788	-0.003013	-8.185	1	988.568
192	0.192614	-0.002173	-8.462	1	990.066
193	0.191915	-0.000700	-8.145	1	991.190
194	0.190720	-0.001195	-8.023	1	992.713
195	0.189047	-0.001673	-8.100	1	994.386
196	0.186355	-0.002693	-8.617	1	995.943
197	0.185365	-0.000990	-8.437	1	996.785
198	0.184312	-0.001053	-8.280	1	997.845
199	0.181946	-0.002366	-8.684	1	999.102
200	0.181375	-0.000571	-8.334	1	999.773
201	0.179560	-0.001815	-8.512	1	1000.908
202	0.178313	-0.001247	-8.454	1	1001.764
203	0.177945	-0.000368	-8.008	1	1002.675
204	0.175335	-0.002610	-8.540	1	1004.215
205	0.172520	-0.002815	-9.195	1	1004.941
206	0.171522	-0.000998	-9.067	1	1004.673
207	0.170143	-0.001379	-9.109	1	1004.542
208	0.169418	-0.000725	-8.859	1	1004.302
209	0.167372	-0.002046	-9.204	1	1004.389
210	0.166097	-0.001275	-9.214	1	1003.905
211	0.165267	-0.000830	-9.023	1	1003.350
212	0.163535	-0.001732	-9.243	1	1003.034
213	0.162237	-0.001299	-9.276	1	1002.318
214	0.161962	-0.000274	-8.834	1	1001.488
215	0.161377	-0.000586	-8.520	1	1001.303
216	0.159834	-0.001542	-8.646	1	1001.580
217	0.158447	-0.001388	-8.708	1	1001.595
218	0.158053	-0.000394	-8.302	1	1001.449
219	0.156572	-0.001481	-8.401	1	1001.943
220	0.155790	-0.000782	-8.171	1	1002.214
221	0.153382	-0.002408	-8.723	1	1002.840
222	0.151663	-0.001720	-8.970	1	1002.425
223	0.150484	-0.001179	-8.968	1	1001.499
224	0.149246	-0.001238	-8.999	1	1000.498
225	0.148022	-0.001224	-9.027	1	999.362
226	0.147162	-0.000860	-8.878	1	998.091
227	0.145585	-0.001578	-9.084	1	997.008
228	0.144351	-0.001234	-9.131	1	995.453
229	0.143698	-0.000653	-8.890	1	993.715
230	0.142164	-0.001534	-9.086	1	992.340
231	0.141267	-0.000897	-8.971	1	990.489
232	0.140170	-0.001097	-8.955	1	988.759
233	0.138529	-0.001641	-9.221	1	986.955
234	0.138389	-0.000140	-8.730	1	984.514
235	0.137060	-0.001329	-8.832	1	982.952
236	0.136582	-0.000478	-8.500	1	981.070
237	0.134369	-0.002213	-9.059	1	979.776
238	0.133940	-0.000429	-8.716	1	977.182
239	0.132704	-0.001236	-8.782	1	975.195
240	0.131842	-0.000863	-8.657	1	972.940
241	0.131095	-0.000747	-8.468	1	970.831
242	0.129377	-0.001718	-8.789	1	969.021
243	0.128478	-0.000900	-8.692	1	966.348
244	0.126402	-0.002076	-9.226	1	963.754
245	0.125336	-0.001066	-9.246	1	959.789
246	0.124939	-0.000397	-8.907	1	955.613
247	0.124030	-0.000909	-8.832	1	952.054
248	0.122208	-0.001822	-9.251	1	948.508
249	0.121663	-0.000545	-8.999	1	943.787
250	0.120876	-0.000786	-8.869	1	939.485
251	0.119879	-0.000998	-8.849	1	935.317
252	0.119462	-0.000417	-8.512	1	931.009
253	0.118093	-0.001369	-8.684	1	927.369
254	0.116610	-0.001483	-8.932	1	923.090
255	0.115991	-0.000619	-8.717	1	917.964
256	0.114893	-0.001099	-8.759	1	913.187
257	0.114405	-0.000488	-8.465	1	908.081
258	0.112822	-0.001583	-8.770	1	903.549
259	0.112371	-0.000451	-8.460	1	897.952
260	0.110961	-0.001410	-8.674	1	892.979
261	0.110436	-0.000525	-8.405	1	887.159
262	0.109134	-0.001301	-8.561	1	881.860
263	0.108037	-0.001098	-8.613	1	875.850
264	0.106744	-0.001292	-8.780	1	869.419
265	0.106130	-0.000615	-8.576	1	862.215
266	0.104634	-0.001496	-8.862	1	855.330
267	0.103960	-0.000674	-8.699	1	847.290
268	0.102660	-0.001300	-8.884	1	839.430
269	0.102496	-0.000164	-8.438	1	830.687
270	0.101649	-0.000847	-8.355	1	823.006
271	0.100562	-0.001087	-8.406	1	815.261
272	0.100343	-0.000218	-7.969	1	807.010
273	0.098208	-0.002135	-8.596	1	799.870
274	0.097952	-0.000256	-8.196	1	790.270
275	0.097390	-0.000562	-7.948	1	781.638
276	0.096628	-0.000762	-7.800	1	773.492
277	0.095486	-0.001142	-7.861	1	765.491
278	0.094009	-0.001477	-8.117	1	756.869
279	0.092808	-0.001201	-8.235	1	746.897
280	0.092474	-0.000334	-7.871	1	736.066
281	0.091969	-0.000505	-7.584	1	726.132
282	0.091636	-0.000333	-7.182	1	716.853
283	0.090155	-0.001480	-7.401	1	708.730
284	0.089097	-0.001058	-7.401	1	699.228
285	0.088486	-0.000611	-7.150	1	689.229
286	0.087596	-0.000890	-7.041	1	679.776
287	0.085912	-0.001684	-7.373	1	670.272
288	0.085276	-0.000635	-7.142	1	658.764
289	0.083582	-0.001694	-7.488	1	647.699
290	0.082840	-0.000743	-7.329	1	634.509
291	0.082719	-0.000121	-6.817	1	621.408
292	0.081881	-0.000838	-6.664	1	610.049
293	0.081442	-0.000439	-6.281	0.999999	598.780
294	0.080139	-0.001303	-6.343	1	588.787
295	0.079675	-0.000464	-5.952	0.999997	577.768
296	0.078067	-0.001608	-6.154	0.999999	568.158
297	0.076336	-0.001731	-6.445	1	556.646
298	0.075602	-0.000734	-6.222	0.999999	542.712
299	0.073856	-0.001746	-6.526	1	529.189
300	0.073606	-0.000250	-6.055	0.999998	513.092
301	0.072169	-0.001437	-6.174	0.999999	498.789
302	0.069618	-0.002551	-6.888	1	482.838
303	0.068944	-0.000674	-6.679	1	461.995
304	0.067354	-0.001590	-6.916	1	441.395
305	0.066035	-0.001320	-7.026	1	418.715
306	0.065697	-0.000337	-6.660	1	394.741
307	0.063528	-0.002170	-7.129	1	371.824
308	0.062753	-0.000775	-6.968	1	346.061
309	0.061398	-0.001355	-7.044	1	320.508
310	0.061012	-0.000386	-6.701	1	294.281
311	0.060199	-0.000813	-6.507	1	269.110
312	0.059739	-0.000460	-6.157	0.999999	244.415
313	0.058584	-0.001155	-6.035	0.999998	220.810
314	0.058382	-0.000202	-5.563	0.999976	197.443
315	0.057748	-0.000634	-5.202	0.999878	175.659
316	0.056800	-0.000948	-4.903	0.999596	155.011
317	0.056164	-0.000636	-4.480	0.998201	135.243
318	0.053880	-0.002284	-4.451	0.998024	116.857
319	0.052773	-0.001108	NA	NA	NA
320	0.052540	-0.000232	NA	NA	NA
321	0.050736	-0.001804	NA	NA	NA
322	0.050464	-0.000272	NA	NA	NA
323	0.048551	-0.001913	NA	NA	NA
324	0.047087	-0.001464	NA	NA	NA
325	0.034671	-0.012416	NA	NA	NA
326	0.020899	-0.013772	NA	NA	NA
327	0.014073	-0.006826	NA	NA	NA
